DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(mA),Voltage(V),Capacity(mAh),Spec. Cap.(mAh/g),Chg. Cap.(mAh),DChg. Cap.(mAh),DChg. Spec. Cap.(mAh/g),Accumulated capacity(mAh),Energy(mWh),Date,Power(mW),
23552,3,50,CC DChg,00:27:00.000,148:45:37.300,-0.2,3.3087,0.11249991,4.69,0.0,0.1,4.69,-1.4,0.4,2025-03-05 00:26:10,-0.8,
23553,3,50,CC DChg,00:27:30.000,148:46:07.300,-0.2,3.3050,0.11458322,4.77,0.0,0.1,4.77,-1.4,0.4,2025-03-05 00:26:40,-0.8,
23554,3,50,CC DChg,00:28:00.000,148:46:37.300,-0.2,3.3012,0.11666652,4.86,0.0,0.1,4.86,-1.4,0.4,2025-03-05 00:27:10,-0.8,
23555,3,50,CC DChg,00:28:30.000,148:47:07.300,-0.2,3.2975,0.11874981,4.95,0.0,0.1,4.95,-1.4,0.4,2025-03-05 00:27:40,-0.8,
23556,3,50,CC DChg,00:29:00.000,148:47:37.300,-0.2,3.2937,0.1208331,5.03,0.0,0.1,5.03,-1.4,0.4,2025-03-05 00:28:10,-0.8,
23557,3,50,CC DChg,00:29:30.000,148:48:07.300,-0.2,3.2899,0.12291639,5.12,0.0,0.1,5.12,-1.4,0.4,2025-03-05 00:28:40,-0.8,
23558,3,50,CC DChg,00:30:00.000,148:48:37.300,-0.2,3.2861,0.12499968,5.21,0.0,0.1,5.21,-1.4,0.4,2025-03-05 00:29:10,-0.8,
23559,3,50,CC DChg,00:30:30.000,148:49:07.300,-0.2,3.2823,0.12708298,5.30,0.0,0.1,5.30,-1.4,0.4,2025-03-05 00:29:40,-0.8,
23560,3,50,CC DChg,00:31:00.000,148:49:37.300,-0.2,3.2785,0.12916628,5.38,0.0,0.1,5.38,-1.4,0.4,2025-03-05 00:30:10,-0.8,
23561,3,50,CC DChg,00:31:30.000,148:50:07.300,-0.2,3.2747,0.13124959,5.47,0.0,0.1,5.47,-1.4,0.4,2025-03-05 00:30:40,-0.8,
23562,3,50,CC DChg,00:32:00.000,148:50:37.300,-0.2,3.2709,0.1333329,5.56,0.0,0.1,5.56,-1.4,0.5,2025-03-05 00:31:10,-0.8,
23563,3,50,CC DChg,00:32:30.000,148:51:07.300,-0.2,3.2671,0.1354162,5.64,0.0,0.1,5.64,-1.4,0.5,2025-03-05 00:31:40,-0.8,
23564,3,50,CC DChg,00:33:00.000,148:51:37.300,-0.2,3.2632,0.13749948,5.73,0.0,0.1,5.73,-1.4,0.5,2025-03-05 00:32:10,-0.8,
23565,3,50,CC DChg,00:33:30.000,148:52:07.300,-0.2,3.2594,0.13958283,5.82,0.0,0.1,5.82,-1.4,0.5,2025-03-05 00:32:40,-0.8,
23566,3,50,CC DChg,00:34:00.000,148:52:37.300,-0.2,3.2556,0.14166612,5.90,0.0,0.1,5.90,-1.4,0.5,2025-03-05 00:33:10,-0.8,
23567,3,50,CC DChg,00:34:30.000,148:53:07.300,-0.2,3.2517,0.14374942,5.99,0.0,0.1,5.99,-1.4,0.5,2025-03-05 00:33:40,-0.8,
23568,3,50,CC DChg,00:35:00.000,148:53:37.300,-0.2,3.2479,0.14583273,6.08,0.0,0.1,6.08,-1.4,0.5,2025-03-05 00:34:10,-0.8,
23569,3,50,CC DChg,00:35:30.000,148:54:07.300,-0.2,3.2440,0.14791605,6.16,0.0,0.1,6.16,-1.4,0.5,2025-03-05 00:34:40,-0.8,
23570,3,50,CC DChg,00:36:00.000,148:54:37.300,-0.2,3.2401,0.14999935,6.25,0.0,0.1,6.25,-1.4,0.5,2025-03-05 00:35:10,-0.8,
23571,3,50,CC DChg,00:36:30.000,148:55:07.300,-0.2,3.2363,0.15208266,6.34,0.0,0.2,6.34,-1.4,0.5,2025-03-05 00:35:40,-0.8,
23572,3,50,CC DChg,00:37:00.000,148:55:37.300,-0.2,3.2324,0.15416599,6.42,0.0,0.2,6.42,-1.4,0.5,2025-03-05 00:36:10,-0.8,
23573,3,50,CC DChg,00:37:30.000,148:56:07.300,-0.2,3.2285,0.15624931,6.51,0.0,0.2,6.51,-1.4,0.5,2025-03-05 00:36:40,-0.8,
23574,3,50,CC DChg,00:38:00.000,148:56:37.300,-0.2,3.2246,0.15833262,6.60,0.0,0.2,6.60,-1.4,0.5,2025-03-05 00:37:10,-0.8,
23575,3,50,CC DChg,00:38:30.000,148:57:07.300,-0.2,3.2207,0.16041593,6.68,0.0,0.2,6.68,-1.4,0.5,2025-03-05 00:37:40,-0.8,
23576,3,50,CC DChg,00:39:00.000,148:57:37.300,-0.2,3.2168,0.16249923,6.77,0.0,0.2,6.77,-1.4,0.5,2025-03-05 00:38:10,-0.8,
23577,3,50,CC DChg,00:39:30.000,148:58:07.300,-0.2,3.2129,0.16458255,6.86,0.0,0.2,6.86,-1.4,0.6,2025-03-05 00:38:40,-0.8,
23578,3,50,CC DChg,00:40:00.000,148:58:37.300,-0.2,3.2090,0.16666586,6.94,0.0,0.2,6.94,-1.4,0.6,2025-03-05 00:39:10,-0.8,
23579,3,50,CC DChg,00:40:30.000,148:59:07.300,-0.2,3.2051,0.16874917,7.03,0.0,0.2,7.03,-1.4,0.6,2025-03-05 00:39:40,-0.8,
23580,3,50,CC DChg,00:41:00.000,148:59:37.300,-0.2,3.2011,0.17083249,7.12,0.0,0.2,7.12,-1.4,0.6,2025-03-05 00:40:10,-0.8,
23581,3,50,CC DChg,00:41:30.000,149:00:07.300,-0.2,3.1972,0.17291579,7.20,0.0,0.2,7.20,-1.5,0.6,2025-03-05 00:40:40,-0.8,
23582,3,50,CC DChg,00:42:00.000,149:00:37.300,-0.2,3.1932,0.17499912,7.29,0.0,0.2,7.29,-1.5,0.6,2025-03-05 00:41:10,-0.8,
23583,3,50,CC DChg,00:42:30.000,149:01:07.300,-0.2,3.1893,0.17708245,7.38,0.0,0.2,7.38,-1.5,0.6,2025-03-05 00:41:40,-0.8,
23584,3,50,CC DChg,00:43:00.000,149:01:37.300,-0.2,3.1853,0.17916576,7.47,0.0,0.2,7.47,-1.5,0.6,2025-03-05 00:42:10,-0.8,
23585,3,50,CC DChg,00:43:30.000,149:02:07.300,-0.2,3.1813,0.18124908,7.55,0.0,0.2,7.55,-1.5,0.6,2025-03-05 00:42:40,-0.8,
23586,3,50,CC DChg,00:44:00.000,149:02:37.300,-0.2,3.1773,0.18333239,7.64,0.0,0.2,7.64,-1.5,0.6,2025-03-05 00:43:10,-0.8,
23587,3,50,CC DChg,00:44:30.000,149:03:07.300,-0.2,3.1734,0.1854157,7.73,0.0,0.2,7.73,-1.5,0.6,2025-03-05 00:43:40,-0.8,
23588,3,50,CC DChg,00:45:00.000,149:03:37.300,-0.2,3.1694,0.18749898,7.81,0.0,0.2,7.81,-1.5,0.6,2025-03-05 00:44:10,-0.8,
23589,3,50,CC DChg,00:45:30.000,149:04:07.300,-0.2,3.1654,0.18958228,7.90,0.0,0.2,7.90,-1.5,0.6,2025-03-05 00:44:40,-0.8,
23590,3,50,CC DChg,00:46:00.000,149:04:37.300,-0.2,3.1614,0.19166557,7.99,0.0,0.2,7.99,-1.5,0.6,2025-03-05 00:45:10,-0.8,
23591,3,50,CC DChg,00:46:30.000,149:05:07.300,-0.2,3.1573,0.19374886,8.07,0.0,0.2,8.07,-1.5,0.6,2025-03-05 00:45:40,-0.8,
23592,3,50,CC DChg,00:47:00.000,149:05:37.300,-0.2,3.1533,0.19583217,8.16,0.0,0.2,8.16,-1.5,0.7,2025-03-05 00:46:10,-0.8,
23593,3,50,CC DChg,00:47:30.000,149:06:07.300,-0.2,3.1492,0.19791545,8.25,0.0,0.2,8.25,-1.5,0.7,2025-03-05 00:46:40,-0.8,
23594,3,50,CC DChg,00:48:00.000,149:06:37.300,-0.2,3.1452,0.19999876,8.33,0.0,0.2,8.33,-1.5,0.7,2025-03-05 00:47:10,-0.8,
23595,3,50,CC DChg,00:48:30.000,149:07:07.300,-0.2,3.1411,0.20208208,8.42,0.0,0.2,8.42,-1.5,0.7,2025-03-05 00:47:40,-0.8,
23596,3,50,CC DChg,00:49:00.000,149:07:37.300,-0.2,3.1370,0.20416541,8.51,0.0,0.2,8.51,-1.5,0.7,2025-03-05 00:48:10,-0.8,
23597,3,50,CC DChg,00:49:30.000,149:08:07.300,-0.2,3.1329,0.20624871,8.59,0.0,0.2,8.59,-1.5,0.7,2025-03-05 00:48:40,-0.8,
23598,3,50,CC DChg,00:50:00.000,149:08:37.300,-0.2,3.1287,0.208332,8.68,0.0,0.2,8.68,-1.5,0.7,2025-03-05 00:49:10,-0.8,
23599,3,50,CC DChg,00:50:30.000,149:09:07.300,-0.2,3.1246,0.21041531,8.77,0.0,0.2,8.77,-1.5,0.7,2025-03-05 00:49:40,-0.8,
23600,3,50,CC DChg,00:51:00.000,149:09:37.300,-0.2,3.1204,0.21249862,8.85,0.0,0.2,8.85,-1.5,0.7,2025-03-05 00:50:10,-0.8,
23601,3,50,CC DChg,00:51:30.000,149:10:07.300,-0.2,3.1162,0.2145819,8.94,0.0,0.2,8.94,-1.5,0.7,2025-03-05 00:50:40,-0.8,
23602,3,50,CC DChg,00:52:00.000,149:10:37.300,-0.2,3.1120,0.21666521,9.03,0.0,0.2,9.03,-1.5,0.7,2025-03-05 00:51:10,-0.8,
23603,3,50,CC DChg,00:52:30.000,149:11:07.300,-0.2,3.1078,0.21874851,9.11,0.0,0.2,9.11,-1.5,0.7,2025-03-05 00:51:40,-0.8,
23604,3,50,CC DChg,00:53:00.000,149:11:37.300,-0.3,3.1035,0.22083182,9.20,0.0,0.2,9.20,-1.5,0.7,2025-03-05 00:52:10,-0.8,
23605,3,50,CC DChg,00:53:30.000,149:12:07.300,-0.2,3.0992,0.22291513,9.29,0.0,0.2,9.29,-1.5,0.7,2025-03-05 00:52:40,-0.8,
23606,3,50,CC DChg,00:54:00.000,149:12:37.300,-0.2,3.0948,0.22499843,9.37,0.0,0.2,9.37,-1.5,0.7,2025-03-05 00:53:10,-0.8,
23607,3,50,CC DChg,00:54:30.000,149:13:07.300,-0.2,3.0904,0.22708175,9.46,0.0,0.2,9.46,-1.5,0.8,2025-03-05 00:53:40,-0.8,
23608,3,50,CC DChg,00:55:00.000,149:13:37.300,-0.2,3.0860,0.22916503,9.55,0.0,0.2,9.55,-1.5,0.8,2025-03-05 00:54:10,-0.8,
23609,3,50,CC DChg,00:55:30.000,149:14:07.300,-0.2,3.0815,0.23124831,9.64,0.0,0.2,9.64,-1.5,0.8,2025-03-05 00:54:40,-0.8,
23610,3,50,CC DChg,00:56:00.000,149:14:37.300,-0.2,3.0770,0.23333159,9.72,0.0,0.2,9.72,-1.5,0.8,2025-03-05 00:55:10,-0.8,
23611,3,50,CC DChg,00:56:30.000,149:15:07.300,-0.2,3.0725,0.23541491,9.81,0.0,0.2,9.81,-1.5,0.8,2025-03-05 00:55:40,-0.8,
23612,3,50,CC DChg,00:57:00.000,149:15:37.300,-0.2,3.0679,0.23749822,9.90,0.0,0.2,9.90,-1.5,0.8,2025-03-05 00:56:10,-0.8,
23613,3,50,CC DChg,00:57:30.000,149:16:07.300,-0.2,3.0632,0.23958151,9.98,0.0,0.2,9.98,-1.5,0.8,2025-03-05 00:56:40,-0.8,
23614,3,50,CC DChg,00:58:00.000,149:16:37.300,-0.2,3.0586,0.24166482,10.07,0.0,0.2,10.07,-1.5,0.8,2025-03-05 00:57:10,-0.8,
23615,3,50,CC DChg,00:58:30.000,149:17:07.300,-0.2,3.0539,0.24374813,10.16,0.0,0.2,10.16,-1.5,0.8,2025-03-05 00:57:40,-0.8,
23616,3,50,CC DChg,00:59:00.000,149:17:37.300,-0.2,3.0491,0.24583144,10.24,0.0,0.2,10.24,-1.5,0.8,2025-03-05 00:58:10,-0.8,
23617,3,50,CC DChg,00:59:30.000,149:18:07.300,-0.2,3.0443,0.24791474,10.33,0.0,0.2,10.33,-1.5,0.8,2025-03-05 00:58:40,-0.8,
23618,3,50,CC DChg,01:00:00.000,149:18:37.300,-0.2,3.0395,0.24999805,10.42,0.0,0.2,10.42,-1.5,0.8,2025-03-05 00:59:10,-0.8,
23619,3,50,CC DChg,01:00:30.000,149:19:07.300,-0.2,3.0346,0.25208131,10.50,0.0,0.3,10.50,-1.5,0.8,2025-03-05 00:59:40,-0.8,
23620,3,50,CC DChg,01:01:00.000,149:19:37.300,-0.2,3.0297,0.25416462,10.59,0.0,0.3,10.59,-1.5,0.8,2025-03-05 01:00:10,-0.8,
23621,3,50,CC DChg,01:01:30.000,149:20:07.300,-0.2,3.0248,0.25624794,10.68,0.0,0.3,10.68,-1.5,0.8,2025-03-05 01:00:40,-0.8,
23622,3,50,CC DChg,01:02:00.000,149:20:37.300,-0.2,3.0198,0.25833122,10.76,0.0,0.3,10.76,-1.5,0.8,2025-03-05 01:01:10,-0.8,
23623,3,50,CC DChg,01:02:30.000,149:21:07.300,-0.2,3.0148,0.2604145,10.85,0.0,0.3,10.85,-1.5,0.9,2025-03-05 01:01:40,-0.8,
23624,3,50,CC DChg,01:03:00.000,149:21:37.300,-0.2,3.0098,0.2624978,10.94,0.0,0.3,10.94,-1.5,0.9,2025-03-05 01:02:10,-0.8,
23625,3,50,CC DChg,01:03:30.000,149:22:07.300,-0.2,3.0047,0.26458112,11.02,0.0,0.3,11.02,-1.5,0.9,2025-03-05 01:02:40,-0.8,
23626,3,50,CC DChg,01:04:00.000,149:22:37.300,-0.2,2.9997,0.26666443,11.11,0.0,0.3,11.11,-1.5,0.9,2025-03-05 01:03:10,-0.7,
23627,3,50,CC DChg,01:04:30.000,149:23:07.300,-0.2,2.9946,0.26874773,11.20,0.0,0.3,11.20,-1.5,0.9,2025-03-05 01:03:40,-0.7,
23628,3,50,CC DChg,01:05:00.000,149:23:37.300,-0.2,2.9895,0.27083102,11.28,0.0,0.3,11.28,-1.5,0.9,2025-03-05 01:04:10,-0.7,
23629,3,50,CC DChg,01:05:30.000,149:24:07.300,-0.2,2.9843,0.27291431,11.37,0.0,0.3,11.37,-1.6,0.9,2025-03-05 01:04:40,-0.7,
23630,3,50,CC DChg,01:06:00.000,149:24:37.300,-0.2,2.9792,0.2749976,11.46,0.0,0.3,11.46,-1.6,0.9,2025-03-05 01:05:10,-0.7,
23631,3,50,CC DChg,01:06:30.000,149:25:07.300,-0.2,2.9740,0.27708089,11.55,0.0,0.3,11.55,-1.6,0.9,2025-03-05 01:05:40,-0.7,
23632,3,50,CC DChg,01:07:00.000,149:25:37.300,-0.2,2.9688,0.27916422,11.63,0.0,0.3,11.63,-1.6,0.9,2025-03-05 01:06:10,-0.7,
23633,3,50,CC DChg,01:07:30.000,149:26:07.300,-0.2,2.9636,0.28124753,11.72,0.0,0.3,11.72,-1.6,0.9,2025-03-05 01:06:40,-0.7,
23634,3,50,CC DChg,01:08:00.000,149:26:37.300,-0.2,2.9583,0.28333082,11.81,0.0,0.3,11.81,-1.6,0.9,2025-03-05 01:07:10,-0.7,
23635,3,50,CC DChg,01:08:30.000,149:27:07.300,-0.2,2.9531,0.28541413,11.89,0.0,0.3,11.89,-1.6,0.9,2025-03-05 01:07:40,-0.7,
23636,3,50,CC DChg,01:09:00.000,149:27:37.300,-0.2,2.9478,0.28749744,11.98,0.0,0.3,11.98,-1.6,0.9,2025-03-05 01:08:10,-0.7,
23637,3,50,CC DChg,01:09:30.000,149:28:07.300,-0.2,2.9425,0.28958078,12.07,0.0,0.3,12.07,-1.6,0.9,2025-03-05 01:08:40,-0.7,
23638,3,50,CC DChg,01:10:00.000,149:28:37.300,-0.2,2.9371,0.2916641,12.15,0.0,0.3,12.15,-1.6,0.9,2025-03-05 01:09:10,-0.7,
23639,3,50,CC DChg,01:10:30.000,149:29:07.300,-0.2,2.9317,0.29374741,12.24,0.0,0.3,12.24,-1.6,1.0,2025-03-05 01:09:40,-0.7,
23640,3,50,CC DChg,01:11:00.000,149:29:37.300,-0.2,2.9264,0.29583072,12.33,0.0,0.3,12.33,-1.6,1.0,2025-03-05 01:10:10,-0.7,
23641,3,50,CC DChg,01:11:30.000,149:30:07.300,-0.2,2.9209,0.29791402,12.41,0.0,0.3,12.41,-1.6,1.0,2025-03-05 01:10:40,-0.7,
23642,3,50,CC DChg,01:12:00.000,149:30:37.300,-0.2,2.9155,0.29999731,12.50,0.0,0.3,12.50,-1.6,1.0,2025-03-05 01:11:10,-0.7,
23643,3,50,CC DChg,01:12:30.000,149:31:07.300,-0.2,2.9100,0.30208062,12.59,0.0,0.3,12.59,-1.6,1.0,2025-03-05 01:11:40,-0.7,
23644,3,50,CC DChg,01:13:00.000,149:31:37.300,-0.2,2.9044,0.30416394,12.67,0.0,0.3,12.67,-1.6,1.0,2025-03-05 01:12:10,-0.7,
23645,3,50,CC DChg,01:13:30.000,149:32:07.300,-0.3,2.8989,0.30624727,12.76,0.0,0.3,12.76,-1.6,1.0,2025-03-05 01:12:40,-0.7,
23646,3,50,CC DChg,01:14:00.000,149:32:37.300,-0.2,2.8933,0.30833058,12.85,0.0,0.3,12.85,-1.6,1.0,2025-03-05 01:13:10,-0.7,
23647,3,50,CC DChg,01:14:30.000,149:33:07.300,-0.3,2.8877,0.31041391,12.93,0.0,0.3,12.93,-1.6,1.0,2025-03-05 01:13:40,-0.7,
23648,3,50,CC DChg,01:15:00.000,149:33:37.300,-0.2,2.8820,0.31249721,13.02,0.0,0.3,13.02,-1.6,1.0,2025-03-05 01:14:10,-0.7,
23649,3,50,CC DChg,01:15:30.000,149:34:07.300,-0.2,2.8763,0.31458054,13.11,0.0,0.3,13.11,-1.6,1.0,2025-03-05 01:14:40,-0.7,
23650,3,50,CC DChg,01:16:00.000,149:34:37.300,-0.2,2.8705,0.31666386,13.19,0.0,0.3,13.19,-1.6,1.0,2025-03-05 01:15:10,-0.7,
23651,3,50,CC DChg,01:16:30.000,149:35:07.300,-0.2,2.8647,0.31874717,13.28,0.0,0.3,13.28,-1.6,1.0,2025-03-05 01:15:40,-0.7,
23652,3,50,CC DChg,01:17:00.000,149:35:37.300,-0.2,2.8589,0.3208305,13.37,0.0,0.3,13.37,-1.6,1.0,2025-03-05 01:16:10,-0.7,
23653,3,50,CC DChg,01:17:30.000,149:36:07.300,-0.2,2.8530,0.32291382,13.45,0.0,0.3,13.45,-1.6,1.0,2025-03-05 01:16:40,-0.7,
23654,3,50,CC DChg,01:18:00.000,149:36:37.300,-0.2,2.8471,0.32499713,13.54,0.0,0.3,13.54,-1.6,1.0,2025-03-05 01:17:10,-0.7,
23655,3,50,CC DChg,01:18:30.000,149:37:07.300,-0.2,2.8411,0.32708046,13.63,0.0,0.3,13.63,-1.6,1.0,2025-03-05 01:17:40,-0.7,
23656,3,50,CC DChg,01:19:00.000,149:37:37.300,-0.2,2.8351,0.32916375,13.72,0.0,0.3,13.72,-1.6,1.1,2025-03-05 01:18:10,-0.7,
23657,3,50,CC DChg,01:19:30.000,149:38:07.300,-0.2,2.8290,0.33124708,13.80,0.0,0.3,13.80,-1.6,1.1,2025-03-05 01:18:40,-0.7,
23658,3,50,CC DChg,01:20:00.000,149:38:37.300,-0.3,2.8228,0.33333042,13.89,0.0,0.3,13.89,-1.6,1.1,2025-03-05 01:19:10,-0.7,
23659,3,50,CC DChg,01:20:30.000,149:39:07.300,-0.2,2.8166,0.33541374,13.98,0.0,0.3,13.98,-1.6,1.1,2025-03-05 01:19:40,-0.7,
23660,3,50,CC DChg,01:21:00.000,149:39:37.300,-0.2,2.8104,0.33749704,14.06,0.0,0.3,14.06,-1.6,1.1,2025-03-05 01:20:10,-0.7,
23661,3,50,CC DChg,01:21:30.000,149:40:07.300,-0.2,2.8040,0.33958035,14.15,0.0,0.3,14.15,-1.6,1.1,2025-03-05 01:20:40,-0.7,
23662,3,50,CC DChg,01:22:00.000,149:40:37.300,-0.2,2.7976,0.34166366,14.24,0.0,0.3,14.24,-1.6,1.1,2025-03-05 01:21:10,-0.7,
23663,3,50,CC DChg,01:22:30.000,149:41:07.300,-0.2,2.7911,0.34374697,14.32,0.0,0.3,14.32,-1.6,1.1,2025-03-05 01:21:40,-0.7,
23664,3,50,CC DChg,01:23:00.000,149:41:37.300,-0.2,2.7846,0.34583031,14.41,0.0,0.3,14.41,-1.6,1.1,2025-03-05 01:22:10,-0.7,
23665,3,50,CC DChg,01:23:30.000,149:42:07.300,-0.2,2.7780,0.34791363,14.50,0.0,0.3,14.50,-1.6,1.1,2025-03-05 01:22:40,-0.7,
23666,3,50,CC DChg,01:24:00.000,149:42:37.300,-0.2,2.7713,0.34999695,14.58,0.0,0.3,14.58,-1.6,1.1,2025-03-05 01:23:10,-0.7,
23667,3,50,CC DChg,01:24:30.000,149:43:07.300,-0.2,2.7645,0.35208027,14.67,0.0,0.4,14.67,-1.6,1.1,2025-03-05 01:23:40,-0.7,
23668,3,50,CC DChg,01:25:00.000,149:43:37.300,-0.2,2.7577,0.35416358,14.76,0.0,0.4,14.76,-1.6,1.1,2025-03-05 01:24:10,-0.7,
23669,3,50,CC DChg,01:25:30.000,149:44:07.300,-0.2,2.7507,0.35624689,14.84,0.0,0.4,14.84,-1.6,1.1,2025-03-05 01:24:40,-0.7,
23670,3,50,CC DChg,01:26:00.000,149:44:37.300,-0.2,2.7437,0.3583302,14.93,0.0,0.4,14.93,-1.6,1.1,2025-03-05 01:25:10,-0.7,
23671,3,50,CC DChg,01:26:30.000,149:45:07.300,-0.2,2.7366,0.36041351,15.02,0.0,0.4,15.02,-1.6,1.1,2025-03-05 01:25:40,-0.7,
23672,3,50,CC DChg,01:27:00.000,149:45:37.300,-0.2,2.7294,0.36249681,15.10,0.0,0.4,15.10,-1.6,1.1,2025-03-05 01:26:10,-0.7,
23673,3,50,CC DChg,01:27:30.000,149:46:07.300,-0.2,2.7221,0.36458013,15.19,0.0,0.4,15.19,-1.6,1.2,2025-03-05 01:26:40,-0.7,
23674,3,50,CC DChg,01:28:00.000,149:46:37.300,-0.2,2.7147,0.36666346,15.28,0.0,0.4,15.28,-1.6,1.2,2025-03-05 01:27:10,-0.7,
23675,3,50,CC DChg,01:28:30.000,149:47:07.300,-0.3,2.7072,0.3687468,15.36,0.0,0.4,15.36,-1.6,1.2,2025-03-05 01:27:40,-0.7,
23676,3,50,CC DChg,01:29:00.000,149:47:37.300,-0.2,2.6995,0.37083009,15.45,0.0,0.4,15.45,-1.6,1.2,2025-03-05 01:28:10,-0.7,
23677,3,50,CC DChg,01:29:30.000,149:48:07.300,-0.2,2.6919,0.37291342,15.54,0.0,0.4,15.54,-1.7,1.2,2025-03-05 01:28:40,-0.7,
23678,3,50,CC DChg,01:30:00.000,149:48:37.300,-0.2,2.6840,0.37499676,15.62,0.0,0.4,15.62,-1.7,1.2,2025-03-05 01:29:10,-0.7,
23679,3,50,CC DChg,01:30:30.000,149:49:07.300,-0.2,2.6761,0.37708008,15.71,0.0,0.4,15.71,-1.7,1.2,2025-03-05 01:29:40,-0.7,
23680,3,50,CC DChg,01:31:00.000,149:49:37.300,-0.2,2.6680,0.3791634,15.80,0.0,0.4,15.80,-1.7,1.2,2025-03-05 01:30:10,-0.7,
23681,3,50,CC DChg,01:31:30.000,149:50:07.300,-0.2,2.6598,0.38124672,15.89,0.0,0.4,15.89,-1.7,1.2,2025-03-05 01:30:40,-0.7,
23682,3,50,CC DChg,01:32:00.000,149:50:37.300,-0.2,2.6515,0.38333004,15.97,0.0,0.4,15.97,-1.7,1.2,2025-03-05 01:31:10,-0.7,
23683,3,50,CC DChg,01:32:30.000,149:51:07.300,-0.2,2.6430,0.38541336,16.06,0.0,0.4,16.06,-1.7,1.2,2025-03-05 01:31:40,-0.7,
23684,3,50,CC DChg,01:33:00.000,149:51:37.300,-0.2,2.6345,0.38749667,16.15,0.0,0.4,16.15,-1.7,1.2,2025-03-05 01:32:10,-0.7,
23685,3,50,CC DChg,01:33:30.000,149:52:07.300,-0.2,2.6258,0.38957997,16.23,0.0,0.4,16.23,-1.7,1.2,2025-03-05 01:32:40,-0.7,
23686,3,50,CC DChg,01:34:00.000,149:52:37.300,-0.2,2.6170,0.39166329,16.32,0.0,0.4,16.32,-1.7,1.2,2025-03-05 01:33:10,-0.7,
23687,3,50,CC DChg,01:34:30.000,149:53:07.300,-0.2,2.6081,0.39374661,16.41,0.0,0.4,16.41,-1.7,1.2,2025-03-05 01:33:40,-0.7,
23688,3,50,CC DChg,01:35:00.000,149:53:37.300,-0.2,2.5989,0.39582993,16.49,0.0,0.4,16.49,-1.7,1.2,2025-03-05 01:34:10,-0.6,
23689,3,50,CC DChg,01:35:30.000,149:54:07.300,-0.2,2.5897,0.39791326,16.58,0.0,0.4,16.58,-1.7,1.2,2025-03-05 01:34:40,-0.6,
23690,3,50,CC DChg,01:36:00.000,149:54:37.300,-0.2,2.5803,0.39999659,16.67,0.0,0.4,16.67,-1.7,1.2,2025-03-05 01:35:10,-0.6,
23691,3,50,CC DChg,01:36:30.000,149:55:07.300,-0.2,2.5708,0.4020799,16.75,0.0,0.4,16.75,-1.7,1.3,2025-03-05 01:35:40,-0.6,
23692,3,50,CC DChg,01:37:00.000,149:55:37.300,-0.2,2.5611,0.40416321,16.84,0.0,0.4,16.84,-1.7,1.3,2025-03-05 01:36:10,-0.6,
23693,3,50,CC DChg,01:37:30.000,149:56:07.300,-0.2,2.5513,0.4062465,16.93,0.0,0.4,16.93,-1.7,1.3,2025-03-05 01:36:40,-0.6,
23694,3,50,CC DChg,01:38:00.000,149:56:37.300,-0.2,2.5414,0.4083298,17.01,0.0,0.4,17.01,-1.7,1.3,2025-03-05 01:37:10,-0.6,
23695,3,50,CC DChg,01:38:30.000,149:57:07.300,-0.2,2.5313,0.4104131,17.10,0.0,0.4,17.10,-1.7,1.3,2025-03-05 01:37:40,-0.6,
23696,3,50,CC DChg,01:39:00.000,149:57:37.300,-0.2,2.5210,0.41249642,17.19,0.0,0.4,17.19,-1.7,1.3,2025-03-05 01:38:10,-0.6,
23697,3,50,CC DChg,01:39:30.000,149:58:07.300,-0.2,2.5106,0.41457973,17.27,0.0,0.4,17.27,-1.7,1.3,2025-03-05 01:38:40,-0.6,
23698,3,50,CC DChg,01:40:00.000,149:58:37.300,-0.2,2.5003,0.41666305,17.36,0.0,0.4,17.36,-1.7,1.3,2025-03-05 01:39:10,-0.6,
23699,3,50,CC DChg,01:40:00.900,149:58:38.200,-0.2,2.5000,0.41672555,17.36,0.0,0.4,17.36,-1.7,1.3,2025-03-05 01:39:11,-0.6,
23700,3,51,Rest,00:00:00.000,149:58:38.200,0.0,2.5225,0,0.00,0.0,0.0,0.00,-1.7,0.0,2025-03-05 01:39:11,0.0,
23701,3,51,Rest,00:00:30.000,149:59:08.200,0.0,2.6341,0,0.00,0.0,0.0,0.00,-1.7,0.0,2025-03-05 01:39:41,0.0,
23702,3,51,Rest,00:01:00.000,149:59:38.200,0.0,2.6788,0,0.00,0.0,0.0,0.00,-1.7,0.0,2025-03-05 01:40:11,0.0,
23703,3,51,Rest,00:01:30.000,150:00:08.200,0.0,2.7112,0,0.00,0.0,0.0,0.00,-1.7,0.0,2025-03-05 01:40:41,0.0,
23704,3,51,Rest,00:02:00.000,150:00:38.200,0.0,2.7368,0,0.00,0.0,0.0,0.00,-1.7,0.0,2025-03-05 01:41:11,0.0,
23705,3,51,Rest,00:02:30.000,150:01:08.200,0.0,2.7582,0,0.00,0.0,0.0,0.00,-1.7,0.0,2025-03-05 01:41:41,0.0,
23706,3,51,Rest,00:03:00.000,150:01:38.200,0.0,2.7767,0,0.00,0.0,0.0,0.00,-1.7,0.0,2025-03-05 01:42:11,0.0,
23707,3,51,Rest,00:03:30.000,150:02:08.200,0.0,2.7932,0,0.00,0.0,0.0,0.00,-1.7,0.0,2025-03-05 01:42:41,0.0,
